;ColourChecker;patch_id;illuminant;X;Y;Z;R;G;B
0;CCDSG;B2;SPD29;0.19125009898975862;0.11908562533777074;0.055124899207938824;0.05797898769378662;0.02367788553237915;0.01650416851043701
1;CCDSG;B3;SPD29;0.42864089743084804;0.33674956864977523;0.18235348269616394;0.12465640902519226;0.10223883390426636;0.06356236338615417
2;CCDSG;B4;SPD29;0.15248151650555106;0.10003905979463008;0.09838510259800494;0.04190462827682495;0.02406904101371765;0.028578132390975952
3;CCDSG;B5;SPD29;0.15711591029725794;0.17511714189748162;0.22149209877633408;0.03154793381690979;0.08070459961891174;0.07903221249580383
4;CCDSG;B6;SPD29;0.22640271460670008;0.27328599381645197;0.20701565404122696;0.05153459310531616;0.12382742762565613;0.0828808844089508
5;CCDSG;B7;SPD29;0.053091941870075335;0.05840849374703439;0.029326245152852953;0.009314879775047302;0.01872791349887848;0.010691314935684204
6;CCDSG;B8;SPD29;0.20773548408874454;0.2693333272504199;0.15839919964211163;0.04691532254219055;0.12367504835128784;0.06885376572608948
7;CCDSG;B9;SPD29;0.07459598630488604;0.06827461665326533;0.021022795415812517;0.017389684915542603;0.01844349503517151;0.006616443395614624
8;CCDSG;C2;SPD29;0.0874666940888523;0.0706293482272182;0.04500653791374285;0.02180659770965576;0.019268274307250977;0.013862133026123047
9;CCDSG;C3;SPD29;0.17093501526573843;0.14448373322325764;0.13078869952176922;0.0456467866897583;0.0515788197517395;0.04485291242599487
10;CCDSG;C4;SPD29;0.06100274437433761;0.05897701592039789;0.06339876075591797;0.011590957641601562;0.02123206853866577;0.020985960960388184
11;CCDSG;C5;SPD29;0.2892456048533998;0.28921444782535877;0.22818644805775065;0.07448965311050415;0.11893963813781738;0.08581310510635376
12;CCDSG;C6;SPD29;0.052712682335858296;0.05769177858968743;0.04251248231268531;0.01046663522720337;0.021678894758224487;0.01564982533454895
13;CCDSG;C7;SPD29;0.24901150499182598;0.2718666641729278;0.22183019533167259;0.06312423944473267;0.12276023626327515;0.08872747421264648
14;CCDSG;C8;SPD29;0.13054623828317508;0.18236398785602284;0.1072817302339808;0.02883020043373108;0.08956122398376465;0.050613075494766235
15;CCDSG;C9;SPD29;0.24499090831953907;0.3026983803768826;0.08477465978717494;0.060671985149383545;0.1284804344177246;0.04383319616317749
16;CCDSG;D2;SPD29;0.6871736041632144;0.6528292419155035;0.3044815887700344;0.18906819820404053;0.2365698218345642;0.1188623309135437
17;CCDSG;D3;SPD29;0.808458680314173;0.6936289443609374;0.2658468006966821;0.24029487371444702;0.23098701238632202;0.10624122619628906
18;CCDSG;D4;SPD29;0.609855311427363;0.6426610135283807;0.2667674725805955;0.16358166933059692;0.2547362446784973;0.11389309167861938
19;CCDSG;D5;SPD29;0.8112017674629122;0.7029079689187137;0.23522691535918522;0.24776893854141235;0.2392025589942932;0.0988854169845581
20;CCDSG;D6;SPD29;0.6791139728586423;0.6752650511166414;0.16418959959981527;0.19592636823654175;0.2506129741668701;0.07831138372421265
21;CCDSG;D7;SPD29;0.4936223894928341;0.37860635981779395;0.0599511285327787;0.16302770376205444;0.10720813274383545;0.026868343353271484
22;CCDSG;D8;SPD29;0.4749224618394276;0.3762806091117301;0.09561277673530982;0.15944871306419373;0.11856651306152344;0.04483693838119507
23;CCDSG;D9;SPD29;0.13462829146624045;0.193520070972083;0.06306344368160123;0.030293643474578857;0.09034857153892517;0.0333145409822464
24;CCDSG;E2;SPD29;0.1437581775555037;0.11453643232604187;0.025281464078007073;0.04559844732284546;0.03423053026199341;0.011176645755767822
25;CCDSG;E3;SPD29;0.5143461396514182;0.3748945856609054;0.02630475556067913;0.17082810401916504;0.09615632891654968;0.01556047797203064
